Month,Day,WeekDay,Hour,Minute,Occupancy
2,8,3,21,27,Occupied
2,8,3,22,53,Occupied
2,9,4,0,23,Empty
1,20,5,8,43,Empty
1,20,5,8,49,Empty
1,20,5,9,43,Empty
1,20,5,10,8,Empty
1,20,5,10,20,Empty
2,9,4,13,25,Empty
2,9,4,14,0,Occupied
2,9,4,14,6,Empty
1,28,6,10,38,Empty
1,28,6,12,21,Empty
1,28,6,14,10,Empty
2,10,5,15,12,Occupied
2,10,5,15,18,Empty
3,4,6,13,36,Occupied
2,7,2,22,8,Empty
2,7,2,22,32,Empty
2,7,2,22,38,Empty
2,7,2,23,51,Empty
2,16,4,19,37,Empty
2,16,4,19,58,Occupied
2,16,4,20,14,Occupied
2,16,4,21,8,Empty
2,16,4,21,14,Occupied
2,16,4,22,23,Empty
2,16,4,23,25,Empty
3,14,2,23,26,Occupied
3,14,2,23,41,Occupied
3,15,3,0,11,Empty
2,27,1,22,53,Occupied
2,16,4,11,20,Empty
2,16,4,12,0,Empty
1,20,5,19,57,Occupied
1,20,5,21,20,Empty
1,20,5,22,49,Occupied
1,20,5,23,11,Empty
2,28,2,14,56,Empty
2,16,4,0,34,Empty
2,16,4,1,17,Empty
2,16,4,1,35,Empty
2,16,4,2,0,Empty
2,16,4,2,37,Empty
2,16,4,2,56,Empty
3,5,0,23,14,Occupied
1,20,5,11,53,Empty
1,20,5,13,46,Occupied
2,14,2,20,6,Occupied
2,14,2,20,24,Empty
2,14,2,22,28,Occupied
2,14,2,23,9,Empty
2,28,2,8,54,Empty
2,28,2,9,12,Empty
2,28,2,9,42,Empty
2,24,5,8,5,Empty
3,15,3,15,28,Empty
1,15,0,21,43,Occupied
1,15,0,21,55,Empty
1,15,0,22,1,Empty
1,15,0,22,19,Empty
1,15,0,23,26,Empty
1,7,6,6,24,Empty
1,7,6,7,55,Empty
1,7,6,8,8,Empty
1,7,6,9,14,Empty
1,7,6,12,35,Empty
1,7,6,13,59,Empty
1,14,6,14,28,Empty
1,14,6,14,58,Empty
2,14,2,1,54,Empty
2,14,2,2,1,Empty
3,15,3,12,21,Occupied
1,13,5,12,50,Empty
1,13,5,15,4,Empty
3,1,3,17,30,Occupied
3,1,3,18,54,Empty
3,1,3,20,5,Empty
3,1,3,20,11,Empty
2,23,4,13,5,Empty
2,12,0,18,26,Empty
2,12,0,18,32,Empty
2,12,0,18,50,Empty
2,7,2,7,5,Empty
1,13,5,14,46,Occupied
1,13,5,15,28,Empty
1,13,5,16,29,Empty
1,13,5,17,1,Empty
1,13,5,17,15,Empty
1,29,0,16,59,Occupied
1,29,0,11,41,Empty
1,29,0,11,59,Empty
1,29,0,12,29,Empty
2,12,0,23,57,Occupied
2,13,1,0,3,Empty
2,13,1,0,35,Occupied
2,13,1,0,55,Occupied
2,13,1,1,7,Empty
2,13,1,1,22,Occupied
2,13,1,1,38,Occupied
2,13,1,1,48,Occupied
2,23,4,15,50,Empty
1,26,4,21,46,Empty
3,6,1,10,44,Empty
3,6,1,11,3,Empty
3,16,4,5,3,Empty
3,16,4,5,9,Empty
2,9,4,19,32,Occupied
2,9,4,8,27,Empty
2,12,0,15,34,Occupied
2,12,0,16,11,Occupied
3,14,2,18,54,Empty
3,14,2,19,41,Empty
2,9,4,12,22,Empty
2,9,4,13,7,Empty
2,9,4,14,57,Empty
2,9,4,15,39,Empty
1,28,6,21,10,Empty
1,28,6,22,32,Occupied
1,12,4,23,55,Occupied
1,13,5,1,22,Empty
1,20,5,9,19,Empty
1,20,5,10,53,Empty
1,20,5,12,21,Empty
1,30,1,0,59,Occupied
1,30,1,1,10,Occupied
1,30,1,1,21,Empty
1,30,1,2,20,Empty
1,30,1,4,26,Empty
3,15,3,21,16,Empty
2,14,2,18,31,Occupied
2,14,2,18,53,Empty
2,14,2,19,5,Empty
2,14,2,19,16,Occupied
2,16,4,19,26,Empty
2,16,4,20,35,Occupied
2,16,4,20,41,Occupied
2,16,4,21,2,Occupied
2,6,1,14,51,Occupied
2,6,1,16,8,Empty
1,14,6,21,40,Empty
1,14,6,22,16,Empty
1,14,6,22,50,Empty
2,14,2,4,56,Empty
1,30,1,11,42,Empty
2,28,2,5,10,Empty
3,6,1,11,51,Empty
2,11,6,9,22,Empty
2,11,6,11,59,Empty
1,22,0,16,45,Empty
1,22,0,16,57,Empty
1,22,0,18,26,Empty
1,22,0,18,32,Empty
1,22,0,19,5,Occupied
1,22,0,19,17,Empty
2,10,5,16,50,Occupied
2,10,5,17,58,Empty
2,10,5,18,32,Empty
2,10,5,18,38,Empty
2,10,5,19,32,Occupied
2,10,5,19,37,Occupied
2,10,5,19,59,Occupied
2,10,5,20,4,Occupied
2,10,5,20,10,Occupied
2,10,5,20,31,Occupied
2,22,3,22,15,Occupied
2,22,3,23,24,Empty
2,22,3,23,37,Empty
2,23,4,0,21,Empty
3,2,4,8,41,Empty
1,27,5,20,48,Empty
1,27,5,20,54,Empty
1,27,5,22,11,Empty
1,27,5,22,48,Empty
1,23,1,7,47,Empty
1,23,1,8,36,Empty
1,7,6,19,50,Empty
1,7,6,21,2,Empty
1,7,6,21,51,Empty
3,6,1,9,56,Empty
3,6,1,10,14,Empty
2,9,4,11,17,Empty
2,9,4,13,19,Empty
2,9,4,14,45,Empty
2,10,5,16,17,Empty
2,10,5,17,41,Occupied
2,10,5,19,21,Empty
3,15,3,1,51,Empty
2,10,5,8,37,Empty
2,10,5,9,13,Empty
2,10,5,10,14,Empty
2,10,5,11,35,Empty
2,10,5,12,59,Empty
2,24,5,14,43,Empty
2,24,5,15,18,Occupied
2,24,5,15,23,Occupied
2,23,4,8,38,Empty
2,23,4,9,8,Empty
2,23,4,9,14,Empty
2,28,2,23,14,Empty
2,28,2,23,50,Empty
2,8,3,1,48,Empty
2,8,3,2,41,Empty
2,8,3,3,40,Empty
2,13,1,9,43,Empty
1,13,5,10,43,Empty
1,19,4,16,35,Empty
1,19,4,17,36,Empty
1,5,4,12,12,Occupied
1,5,4,12,36,Empty
1,5,4,12,42,Empty
1,5,4,12,48,Empty
1,5,4,14,36,Empty
1,5,4,15,0,Empty
1,5,4,15,30,Empty
1,5,4,16,24,Empty
1,13,5,20,33,Occupied
1,13,5,21,43,Empty
1,13,5,22,1,Empty
3,2,4,1,54,Empty
3,4,6,19,31,Occupied
3,4,6,20,4,Occupied
3,4,6,20,17,Empty
3,4,6,20,35,Empty
3,4,6,20,59,Empty
3,4,6,21,16,Occupied
3,4,6,21,40,Empty
3,4,6,22,5,Empty
3,1,3,1,38,Empty
3,1,3,3,9,Empty
3,2,4,9,11,Empty
3,2,4,9,29,Empty
2,28,2,23,56,Empty
1,14,6,10,15,Empty
1,14,6,11,34,Empty
1,14,6,11,46,Empty
1,14,6,12,4,Empty
2,6,1,15,13,Occupied
1,22,0,4,57,Empty
1,22,0,7,43,Empty
3,6,1,3,16,Occupied
3,6,1,5,26,Empty
3,6,1,6,42,Empty
3,6,1,6,48,Empty
3,6,1,7,6,Empty
3,6,1,7,12,Empty
3,6,1,9,32,Empty
2,13,1,23,34,Empty
2,14,2,1,46,Empty
2,14,2,3,10,Empty
2,28,2,18,10,Empty
2,28,2,19,1,Occupied
1,19,4,11,30,Empty
2,14,2,15,38,Empty
2,14,2,15,44,Empty
2,14,2,15,50,Empty
3,2,4,4,7,Empty
3,2,4,2,38,Empty
3,2,4,2,53,Empty
3,2,4,3,23,Empty
3,2,4,3,38,Empty
2,23,4,14,55,Empty
2,23,4,15,1,Empty
2,14,2,11,49,Empty
2,14,2,11,55,Empty
2,14,2,12,31,Empty
2,14,2,6,26,Empty
2,14,2,8,1,Empty
2,9,4,7,26,Empty
2,9,4,7,51,Empty
3,6,1,15,21,Occupied
1,26,4,20,12,Occupied
1,22,0,8,10,Empty
2,22,3,14,51,Occupied
2,22,3,15,2,Occupied
2,22,3,15,13,Occupied
1,15,0,9,43,Empty
1,15,0,9,49,Empty
1,15,0,10,7,Empty
1,15,0,10,25,Empty
1,15,0,10,44,Empty
1,22,0,13,40,Occupied
1,5,4,17,45,Empty
1,5,4,19,3,Empty
3,1,3,10,55,Empty
3,1,3,13,54,Empty
3,1,3,14,25,Empty
3,1,3,15,14,Empty
3,1,3,15,38,Empty
2,24,5,14,55,Empty
2,24,5,15,7,Empty
2,24,5,16,36,Empty
3,2,4,5,44,Empty
3,3,5,18,35,Occupied
3,3,5,19,2,Empty
3,4,6,18,5,Empty
3,4,6,18,40,Empty
3,4,6,19,59,Occupied
3,4,6,20,10,Empty
3,4,6,20,41,Empty
3,4,6,20,47,Empty
1,21,6,9,4,Empty
1,21,6,12,11,Empty
1,21,6,12,23,Empty
1,21,6,13,6,Empty
2,9,4,2,33,Empty
2,9,4,3,8,Empty
2,14,2,15,56,Occupied
2,14,2,18,15,Occupied
2,14,2,19,11,Occupied
2,9,4,10,42,Empty
2,23,4,7,43,Empty
1,29,0,11,53,Empty
1,29,0,12,5,Empty
2,7,2,9,7,Empty
2,6,1,14,46,Occupied
2,6,1,15,25,Empty
2,6,1,15,56,Empty
2,6,1,16,26,Empty
2,6,1,16,38,Empty
2,6,1,16,50,Empty
2,6,1,17,8,Occupied
2,6,1,18,49,Occupied
2,15,3,10,45,Empty
2,15,3,10,56,Occupied
3,1,3,14,55,Empty
3,1,3,15,50,Empty
3,1,3,16,37,Occupied
3,5,0,3,22,Occupied
2,9,4,9,51,Occupied
2,9,4,11,5,Empty
1,20,5,13,57,Empty
1,20,5,15,0,Occupied
1,20,5,16,29,Empty
1,20,5,16,54,Empty
1,20,5,17,18,Empty
1,23,1,8,17,Empty
2,16,4,8,3,Empty
2,16,4,9,16,Empty
2,28,2,13,2,Empty
2,28,2,13,39,Empty
1,23,1,22,43,Occupied
1,23,1,23,11,Occupied
1,23,1,23,39,Occupied
3,4,6,13,59,Occupied
3,4,6,14,11,Empty
3,4,6,14,29,Empty
2,15,3,6,18,Empty
2,15,3,6,48,Empty
2,15,3,7,13,Empty
2,15,3,8,19,Empty
2,15,3,8,25,Empty
2,13,1,18,14,Occupied
2,13,1,18,45,Occupied
3,15,3,16,21,Empty
3,15,3,17,57,Occupied
2,17,5,9,46,Empty
2,17,5,10,16,Empty
2,17,5,10,22,Empty
2,17,5,10,28,Empty
2,23,4,2,25,Empty
2,23,4,3,58,Empty
2,23,4,4,4,Empty
2,10,5,0,13,Occupied
2,10,5,1,1,Occupied
2,10,5,4,9,Empty
1,19,4,12,34,Occupied
2,8,3,19,46,Empty
2,8,3,20,26,Occupied
2,8,3,21,39,Empty
2,8,3,21,51,Empty
2,10,5,22,58,Occupied
2,10,5,23,15,Occupied
2,10,5,23,21,Empty
2,11,6,0,29,Empty
1,5,4,18,46,Empty
1,5,4,19,27,Empty
1,5,4,20,34,Empty
1,5,4,20,39,Occupied
1,19,4,21,51,Empty
1,19,4,22,9,Empty
1,19,4,23,9,Occupied
1,20,5,0,57,Empty
1,20,5,1,5,Empty
2,9,4,9,3,Empty
2,9,4,9,15,Empty
1,28,6,15,16,Empty
1,28,6,15,39,Empty
2,23,4,16,56,Empty
2,23,4,17,27,Empty
2,22,3,16,3,Occupied
2,22,3,16,24,Occupied
2,22,3,16,41,Occupied
2,22,3,17,47,Occupied
1,5,4,16,43,Empty
1,15,0,16,7,Empty
1,15,0,17,37,Empty
1,15,0,17,58,Empty
1,15,0,19,10,Empty
1,15,0,19,28,Empty
2,28,2,12,50,Empty
2,10,5,4,35,Empty
2,10,5,5,0,Empty
2,10,5,6,0,Empty
2,10,5,7,6,Empty
3,5,0,8,26,Empty
3,5,0,8,32,Empty
3,5,0,9,8,Empty
2,24,5,11,50,Empty
2,24,5,12,22,Occupied
2,24,5,12,33,Occupied
2,24,5,13,9,Empty
2,7,2,7,42,Empty
3,2,4,12,27,Empty
3,2,4,13,15,Occupied
3,1,3,19,46,Occupied
3,1,3,20,23,Occupied
3,1,3,21,18,Occupied
3,1,3,21,29,Occupied
3,1,3,21,41,Empty
2,7,2,9,54,Empty
2,7,2,10,12,Empty
2,7,2,10,43,Empty
1,28,6,21,28,Empty
1,28,6,22,21,Occupied
2,22,3,23,43,Occupied
3,2,4,8,47,Empty
3,2,4,8,53,Empty
1,13,5,1,35,Empty
1,13,5,1,48,Empty
1,12,4,20,45,Occupied
1,12,4,22,4,Empty
3,15,3,6,37,Empty
3,3,5,12,46,Empty
3,3,5,13,15,Empty
2,10,5,11,47,Empty
2,10,5,11,53,Empty
2,10,5,14,24,Empty
2,10,5,15,30,Empty
1,27,5,13,34,Empty
1,27,5,14,59,Empty
1,27,5,16,12,Empty
1,27,5,17,25,Empty
1,27,5,18,30,Empty
3,1,3,22,47,Empty
3,1,3,22,59,Empty
3,1,3,23,29,Empty
3,1,3,23,57,Occupied
1,7,6,7,31,Empty
1,7,6,9,20,Empty
1,27,5,21,37,Empty
1,27,5,22,36,Empty
1,28,6,1,7,Empty
1,28,6,1,14,Empty
1,13,5,18,27,Empty
1,13,5,18,48,Empty
1,13,5,19,45,Empty
1,14,6,0,4,Occupied
1,14,6,0,15,Occupied
1,14,6,1,50,Empty
2,11,6,2,20,Empty
2,11,6,4,32,Empty
3,5,0,23,45,Occupied
3,6,1,0,18,Empty
3,6,1,2,9,Occupied
1,15,0,6,19,Empty
1,15,0,6,26,Empty
1,15,0,7,1,Empty
1,15,0,7,8,Empty
1,15,0,7,15,Empty
1,6,5,12,9,Empty
1,6,5,13,9,Empty
1,6,5,14,40,Empty
1,6,5,14,46,Empty
1,6,5,15,29,Empty
1,6,5,16,36,Empty
1,6,5,17,42,Empty
2,7,2,16,25,Empty
2,7,2,16,42,Occupied
2,7,2,17,24,Occupied
2,7,2,17,36,Empty
2,7,2,17,48,Occupied
3,3,5,23,22,Occupied
3,3,5,23,40,Occupied
3,4,6,0,4,Occupied
2,12,0,14,8,Occupied
2,14,2,17,53,Occupied
2,14,2,18,10,Occupied
3,4,6,9,21,Empty
1,26,4,22,49,Occupied
2,12,0,22,38,Empty
2,12,0,23,18,Empty
2,12,0,23,35,Empty
2,13,1,0,19,Occupied
2,9,4,12,11,Empty
2,9,4,12,32,Occupied
2,13,1,22,25,Occupied
2,13,1,22,48,Empty
2,13,1,22,53,Occupied
2,13,1,23,15,Empty
2,13,1,23,28,Empty
2,13,1,23,53,Empty
2,14,2,1,15,Empty
2,14,2,1,22,Empty
2,14,2,2,47,Empty
1,13,5,18,12,Empty
1,13,5,19,52,Empty
2,14,2,13,37,Empty
2,14,2,14,32,Empty
1,23,1,19,54,Empty
1,23,1,20,17,Occupied
1,23,1,20,44,Empty
1,23,1,21,2,Occupied
1,23,1,21,13,Occupied
1,23,1,22,1,Occupied
1,23,1,22,54,Occupied
2,24,5,8,48,Empty
3,14,2,21,25,Empty
3,14,2,21,43,Empty
2,28,2,19,23,Occupied
2,28,2,20,16,Empty
2,28,2,20,28,Occupied
2,28,2,21,25,Empty
2,28,2,22,9,Occupied
2,28,2,22,21,Empty
2,28,2,22,39,Empty
3,3,5,10,14,Empty
3,3,5,10,32,Empty
3,3,5,10,38,Empty
3,3,5,10,44,Empty
3,3,5,11,39,Empty
3,3,5,12,9,Empty
3,14,2,23,10,Occupied
1,12,4,13,50,Empty
1,5,4,11,24,Occupied
2,15,3,4,28,Empty
2,14,2,16,32,Empty
2,14,2,16,44,Empty
2,14,2,17,9,Empty
2,14,2,17,20,Occupied
2,14,2,17,48,Occupied
2,23,4,15,56,Empty
1,23,1,6,35,Empty
2,8,3,14,6,Empty
2,8,3,16,13,Empty
2,8,3,16,26,Empty
2,13,1,16,15,Empty
2,13,1,17,45,Empty
3,16,4,9,30,Empty
2,23,4,10,46,Empty
2,23,4,10,52,Occupied
2,23,4,11,8,Empty
3,15,3,23,29,Occupied
3,15,3,23,35,Empty
1,12,4,13,2,Empty
1,12,4,13,8,Empty
1,14,6,14,34,Empty
1,14,6,15,21,Empty
1,14,6,15,33,Empty
1,14,6,16,20,Empty
3,6,1,14,22,Empty
1,29,0,7,20,Empty
1,12,4,16,6,Empty
2,10,5,1,12,Occupied
1,19,4,19,32,Empty
1,19,4,21,27,Empty
1,19,4,22,27,Empty
1,20,5,6,21,Empty
1,20,5,8,24,Empty
1,20,5,9,1,Empty
1,28,6,1,57,Empty
1,28,6,3,36,Empty
1,13,5,13,24,Empty
1,13,5,14,52,Empty
1,13,5,14,58,Empty
1,13,5,16,11,Empty
3,3,5,5,31,Empty
3,3,5,6,30,Empty
3,3,5,7,30,Empty
3,3,5,9,1,Empty
3,3,5,9,56,Empty
3,3,5,11,33,Empty
3,4,6,19,36,Occupied
2,27,1,23,43,Empty
2,28,2,0,0,Empty
2,28,2,1,13,Occupied
2,23,4,13,28,Occupied
2,23,4,13,54,Occupied
3,3,5,15,0,Empty
3,3,5,15,29,Occupied
3,3,5,17,45,Empty
3,3,5,17,56,Occupied
2,16,4,23,6,Empty
2,16,4,23,19,Empty
2,17,5,0,37,Empty
2,17,5,1,8,Empty
2,24,5,11,19,Empty
2,24,5,11,55,Occupied
3,14,2,19,3,Empty
3,1,3,18,22,Occupied
3,2,4,16,35,Occupied
3,2,4,17,31,Empty
3,2,4,17,43,Empty
2,8,3,9,24,Empty
2,8,3,10,11,Empty
2,8,3,11,9,Occupied
2,8,3,11,30,Occupied
2,8,3,11,48,Empty
3,15,3,22,13,Empty
1,5,4,18,28,Empty
3,14,2,17,16,Empty
3,14,2,17,34,Empty
2,14,2,14,13,Empty
2,14,2,14,38,Empty
1,15,0,9,31,Empty
1,22,0,16,39,Empty
1,22,0,17,30,Occupied
1,22,0,18,3,Occupied
1,30,1,5,58,Empty
1,30,1,8,9,Empty
2,13,1,20,35,Occupied
2,13,1,21,47,Occupied
2,13,1,21,58,Occupied
2,24,5,17,29,Occupied
2,24,5,17,48,Empty
1,29,0,20,46,Occupied
2,13,1,14,41,Occupied
1,13,5,8,13,Empty
1,13,5,10,18,Empty
1,15,0,11,26,Empty
1,30,1,14,18,Empty
1,30,1,14,52,Occupied
1,30,1,15,57,Occupied
1,30,1,16,3,Occupied
1,30,1,16,9,Empty
2,10,5,18,54,Occupied
2,10,5,19,48,Occupied
2,10,5,21,20,Occupied
1,7,6,8,38,Empty
1,7,6,9,2,Empty
1,7,6,11,10,Empty
1,7,6,12,4,Empty
1,7,6,13,5,Empty
1,7,6,13,47,Empty
1,7,6,14,36,Empty
1,7,6,15,36,Occupied
1,7,6,16,37,Empty
3,14,2,17,52,Empty
2,6,1,14,15,Empty
2,6,1,16,14,Empty
2,6,1,17,2,Empty
2,6,1,17,20,Empty
2,14,2,23,31,Occupied
2,15,3,1,11,Empty
1,22,0,9,41,Empty
1,22,0,9,53,Empty
1,22,0,9,59,Empty
3,15,3,7,56,Empty
1,22,0,12,5,Empty
1,22,0,12,17,Empty
1,22,0,12,28,Occupied
1,22,0,12,49,Occupied
3,3,5,4,2,Empty
3,3,5,4,19,Empty
3,3,5,7,36,Empty
3,3,5,8,43,Empty
2,17,5,2,55,Occupied
2,17,5,3,0,Occupied
2,17,5,4,10,Empty
2,17,5,6,33,Empty
2,17,5,6,40,Empty
2,17,5,7,27,Empty
3,2,4,17,14,Occupied
3,2,4,18,7,Empty
3,2,4,18,26,Empty
2,12,0,20,37,Occupied
2,12,0,22,10,Occupied
2,12,0,22,15,Occupied
2,12,0,22,20,Occupied
2,12,0,23,1,Occupied
2,14,2,4,3,Empty
2,14,2,4,10,Empty
2,14,2,4,33,Empty
1,27,5,0,18,Occupied
1,27,5,0,52,Occupied
1,27,5,2,22,Occupied
2,15,3,13,3,Empty
2,15,3,13,20,Empty
2,15,3,13,55,Empty
2,15,3,15,33,Occupied
1,6,5,8,4,Empty
1,6,5,8,23,Empty
1,23,1,0,6,Empty
1,23,1,1,51,Empty
1,23,1,2,21,Empty
1,23,1,2,39,Occupied
2,13,1,8,18,Empty
1,19,4,20,8,Empty
1,19,4,21,3,Empty
1,19,4,21,45,Empty
1,19,4,21,57,Empty
1,19,4,22,3,Empty
1,19,4,23,4,Empty
1,20,5,0,33,Empty
1,29,0,8,45,Empty
1,29,0,8,51,Empty
1,29,0,9,3,Empty
2,15,3,13,26,Occupied
2,15,3,13,49,Empty
1,23,1,8,54,Empty
1,23,1,9,42,Empty
1,23,1,10,25,Empty
1,23,1,10,37,Empty
2,8,3,1,33,Empty
2,8,3,3,18,Empty
2,8,3,5,1,Empty
3,15,3,7,50,Empty
3,2,4,15,4,Empty
3,2,4,15,16,Empty
3,2,4,16,4,Empty
1,5,4,13,59,Empty
1,14,6,10,46,Empty
1,14,6,11,28,Empty
1,14,6,12,57,Empty
1,23,1,19,42,Occupied
1,23,1,21,40,Empty
1,23,1,21,56,Occupied
1,23,1,22,27,Occupied
1,23,1,22,48,Occupied
2,17,5,0,6,Empty
2,9,4,23,21,Occupied
2,10,5,1,28,Occupied
3,14,2,16,39,Empty
3,14,2,17,10,Empty
3,14,2,17,22,Empty
3,14,2,18,10,Empty
1,28,6,20,5,Empty
1,28,6,20,11,Empty
1,28,6,21,40,Empty
1,29,0,9,56,Empty
1,29,0,11,17,Empty
2,24,5,11,1,Empty
2,24,5,13,32,Empty
2,24,5,13,50,Empty
2,24,5,14,8,Occupied
2,28,2,11,1,Empty
3,14,2,23,16,Occupied
3,5,0,22,11,Occupied
2,9,4,21,42,Occupied
2,9,4,23,10,Occupied
1,24,2,7,51,Empty
1,24,2,8,3,Empty
1,24,2,8,32,Occupied
1,24,2,8,38,Empty
3,14,2,18,45,Empty
2,7,2,21,2,Empty
2,7,2,22,14,Empty
2,7,2,22,56,Empty
2,15,3,19,17,Occupied
2,15,3,21,47,Empty
1,19,4,17,18,Empty
1,19,4,18,44,Occupied
1,30,1,11,30,Empty
2,12,0,19,31,Empty
2,12,0,21,0,Empty
1,29,0,23,28,Empty
2,28,2,14,3,Empty
2,28,2,14,44,Empty
2,14,2,9,37,Empty
2,14,2,10,49,Empty
2,14,2,11,25,Empty
2,14,2,11,31,Empty
1,22,0,9,28,Empty
1,22,0,11,11,Empty
3,5,0,12,3,Occupied
3,1,3,18,43,Occupied
3,1,3,19,0,Empty
3,1,3,19,30,Empty
3,1,3,19,41,Occupied
3,1,3,20,45,Occupied
3,1,3,20,50,Occupied
2,10,5,10,30,Occupied
2,10,5,12,41,Empty
2,10,5,12,53,Empty
2,10,5,13,41,Empty
2,10,5,13,47,Empty
1,14,6,5,8,Empty
1,14,6,7,25,Empty
1,21,6,23,51,Empty
1,22,0,1,9,Empty
1,22,0,3,47,Empty
1,22,0,4,3,Empty
1,22,0,4,26,Empty
2,23,4,3,52,Empty
2,23,4,4,47,Empty
2,23,4,5,5,Empty
2,23,4,6,22,Empty
1,26,4,13,56,Occupied
1,28,6,6,29,Empty
1,28,6,7,4,Empty
1,28,6,7,48,Empty
1,28,6,9,44,Empty
3,2,4,13,45,Empty
1,22,0,8,58,Empty
1,22,0,9,16,Empty
1,22,0,9,22,Empty
1,22,0,9,35,Empty
1,22,0,10,43,Occupied
3,1,3,13,31,Empty
3,1,3,13,42,Occupied
3,14,2,16,45,Empty
1,26,4,21,23,Occupied
1,15,0,2,13,Empty
1,15,0,4,0,Empty
2,14,2,15,2,Empty
2,14,2,15,14,Empty
3,16,4,2,43,Empty
3,5,0,6,36,Empty
3,5,0,7,25,Empty
3,5,0,8,1,Empty
1,23,1,0,22,Empty
1,23,1,0,50,Occupied
1,23,1,1,34,Occupied
1,23,1,2,9,Empty
1,23,1,2,15,Empty
3,1,3,0,32,Empty
3,1,3,0,56,Empty
3,1,3,1,32,Empty
3,1,3,1,44,Empty
3,1,3,3,39,Empty
3,1,3,4,9,Empty
3,3,5,18,18,Occupied
3,3,5,18,45,Occupied
3,3,5,18,50,Occupied
3,3,5,20,9,Empty
3,3,5,21,57,Occupied
3,3,5,22,56,Occupied
3,4,6,0,26,Occupied
1,23,1,7,34,Empty
1,23,1,7,59,Empty
2,7,2,18,6,Empty
2,7,2,19,27,Occupied
2,7,2,19,39,Empty
3,14,2,19,13,Empty
3,14,2,19,22,Empty
3,14,2,19,31,Empty
3,14,2,19,50,Empty
1,20,5,7,7,Empty
2,28,2,13,14,Empty
2,28,2,14,15,Empty
2,28,2,14,50,Empty
2,28,2,15,38,Empty
3,6,1,14,46,Occupied
3,6,1,14,52,Occupied
2,23,4,11,32,Empty
2,23,4,19,42,Occupied
2,23,4,21,6,Occupied
2,23,4,21,33,Occupied
2,23,4,23,6,Empty
2,24,5,0,7,Empty
2,24,5,0,25,Empty
2,24,5,0,50,Empty
1,20,5,7,54,Empty
1,20,5,8,6,Empty
1,20,5,8,18,Empty
1,20,5,9,7,Empty
1,20,5,9,37,Empty
1,20,5,9,49,Empty
1,20,5,10,26,Empty
3,14,2,20,31,Empty
1,23,1,13,33,Empty
1,23,1,13,45,Occupied
1,23,1,13,50,Occupied
1,23,1,15,29,Empty
1,23,1,15,40,Occupied
1,12,4,16,25,Empty
1,12,4,16,55,Empty
1,12,4,18,36,Occupied
1,21,6,22,26,Empty
1,22,0,0,26,Empty
1,22,0,0,38,Empty
1,22,0,1,49,Empty
1,22,0,1,57,Empty
2,28,2,16,27,Empty
2,28,2,16,33,Empty
2,28,2,17,15,Empty
2,28,2,17,21,Empty
2,28,2,18,17,Empty
3,4,6,19,54,Empty
1,14,6,10,40,Empty
1,14,6,10,58,Empty
1,23,1,5,30,Empty
1,23,1,7,11,Empty
2,8,3,20,4,Empty
2,8,3,21,15,Occupied
2,8,3,22,25,Empty
1,12,4,17,59,Empty
1,12,4,18,18,Empty
1,12,4,18,52,Occupied
1,26,4,12,45,Occupied
1,13,5,21,55,Empty
3,14,2,21,55,Occupied
3,14,2,22,6,Occupied
1,5,4,18,40,Empty
1,5,4,19,58,Empty
1,5,4,21,20,Occupied
1,22,0,21,59,Empty
1,22,0,23,0,Empty
1,22,0,23,9,Empty
1,19,4,20,32,Empty
3,15,3,13,33,Empty
2,14,2,10,37,Empty
2,23,4,21,58,Empty
3,1,3,13,19,Occupied
2,16,4,0,15,Empty
2,16,4,1,23,Empty
1,15,0,8,42,Empty
1,15,0,9,19,Empty
1,15,0,10,1,Empty
1,15,0,10,19,Empty
1,22,0,3,23,Empty
1,22,0,4,18,Empty
1,22,0,12,33,Occupied
1,22,0,14,7,Empty
2,8,3,13,36,Empty
2,8,3,13,48,Empty
2,8,3,14,55,Empty
2,8,3,15,7,Empty
2,8,3,15,13,Empty
2,8,3,15,19,Empty
2,8,3,16,19,Empty
2,6,1,14,36,Occupied
2,16,4,7,45,Empty
3,15,3,20,4,Empty
3,15,3,20,31,Empty
1,24,2,2,36,Empty
1,24,2,4,54,Empty
1,14,6,20,33,Occupied
1,14,6,20,56,Occupied
1,14,6,21,19,Empty
1,7,6,22,40,Empty
1,7,6,22,46,Empty
1,19,4,21,33,Empty
1,19,4,23,21,Empty
1,29,0,15,29,Occupied
2,13,1,13,20,Empty
2,13,1,13,32,Empty
1,22,0,3,31,Empty
1,22,0,6,23,Empty
1,28,6,4,48,Empty
1,28,6,6,8,Empty
1,28,6,6,15,Empty
1,28,6,6,22,Empty
1,28,6,8,37,Empty
2,12,0,22,32,Empty
2,12,0,22,43,Occupied
2,12,0,22,49,Occupied
1,15,0,11,14,Empty
1,15,0,11,20,Empty
3,5,0,22,41,Empty
1,20,5,11,35,Empty
1,6,5,10,50,Empty
1,6,5,11,8,Empty
1,6,5,11,14,Empty
1,6,5,14,34,Empty
1,6,5,14,53,Empty
1,6,5,16,17,Empty
1,6,5,16,30,Empty
1,6,5,16,42,Empty
1,14,6,4,20,Empty
1,14,6,4,30,Empty
1,14,6,6,35,Empty
3,4,6,3,42,Empty
2,10,5,6,31,Empty
1,14,6,6,56,Empty
1,14,6,7,3,Empty
1,14,6,8,8,Empty
1,14,6,9,27,Empty
1,14,6,9,39,Empty
1,14,6,9,45,Empty
