Temperature,Humidity,Light,Outlook,Outside_UV,Outside_Temp,Outside_Humidity,Month,Day,WeekDay,Hour,Occupancy
13,73,0,1,0,9.4,96,1,23,2,5,0
13,74,0,1,0,9.1,97,1,23,2,5,0
10,67,1,4,1,6.3,79,2,8,4,10,1
10,66,2,4,2,7.2,77,2,8,4,10,0
10,69,2,1,2,7.2,87,2,8,4,12,0
10,69,2,1,2,7,87,2,8,4,12,0
10,69,1,1,2,7.2,84,2,8,4,13,0
10,69,2,1,1,7.4,84,2,8,4,13,0
14,72,2,1,0,7.9,96,3,16,5,1,0
12,69,2,5,1,1.6,99,1,30,2,9,0
15,79,0,1,0,11,93,1,23,2,22,1
14,77,2,5,1,4.4,78,1,7,7,10,0
13,77,2,0,1,5.8,69,1,7,7,13,0
12,77,0,0,1,5,68,1,7,7,15,0
12,78,2,0,0,5,65,1,7,7,15,0
14,77,2,0,0,5,65,1,7,7,16,0
14,78,2,0,0,3.5,71,1,7,7,18,0
14,79,2,0,0,2.8,71,1,7,7,19,0
14,80,2,0,0,2.5,71,1,7,7,20,0
13,82,2,0,0,2.4,71,1,7,7,20,0
14,79,2,0,0,2.3,73,1,7,7,20,0
14,77,0,0,0,2.1,75,1,7,7,21,0
13,71,0,5,1,7.5,85,2,15,4,8,0
13,73,0,4,0,9.4,76,3,14,3,20,0
12,67,1,0,1,4.6,77,2,11,7,9,0
12,67,1,0,1,5.2,75,2,11,7,9,0
14,76,0,1,1,11.3,99,1,23,2,11,0
13,72,0,5,0,7.5,96,3,16,5,6,0
12,69,0,5,0,4.3,88,1,19,5,22,0
12,70,0,5,0,4.3,89,1,19,5,22,0
12,69,0,5,0,4.3,89,1,19,5,22,0
12,69,2,5,0,4.3,89,1,19,5,23,1
12,69,0,4,0,4.5,90,1,19,5,23,0
12,69,0,6,0,5.9,86,1,20,6,2,0
12,69,0,6,0,5.3,93,1,20,6,3,0
12,69,0,6,0,5.3,94,1,20,6,3,0
10,71,0,6,0,6.5,98,2,14,3,16,0
10,71,0,6,0,6.9,98,2,14,3,17,0
9,68,2,5,0,1.9,69,2,6,2,19,1
9,68,2,5,0,1.9,69,2,6,2,19,0
10,67,0,4,0,1.7,80,2,6,2,21,0
10,67,0,4,0,1.5,83,2,6,2,22,0
10,64,2,4,0,1.4,84,2,6,2,22,1
10,72,2,6,0,7.4,98,2,14,3,18,1
10,73,2,6,0,7.5,98,2,14,3,18,1
10,75,2,6,0,7.6,98,2,14,3,18,0
11,78,2,6,0,7.8,98,2,14,3,19,1
13,69,2,5,0,5.5,97,3,6,2,0,1
13,69,1,5,0,4.9,96,3,6,2,0,0
13,69,2,5,0,4.9,95,3,6,2,1,1
12,69,2,5,0,4.8,95,3,6,2,2,1
13,67,2,5,0,4.7,96,3,6,2,2,1
12,69,2,5,0,4.7,96,3,6,2,2,0
12,69,2,5,0,4.7,96,3,6,2,2,1
10,66,2,0,1,6,55,2,23,5,15,0
10,65,2,0,1,6.1,55,2,23,5,15,0
13,73,0,4,0,8.7,89,1,23,2,0,0
13,73,0,4,0,8.7,90,1,23,2,0,1
13,73,0,5,0,9,90,1,23,2,1,0
13,74,0,5,0,9.1,88,1,23,2,1,1
13,74,0,5,0,9.3,89,1,23,2,1,1
13,74,0,5,0,9.4,89,1,23,2,2,0
8,55,0,4,1,0.3,70,2,27,2,16,0
8,54,0,4,1,0.1,69,2,27,2,16,0
11,67,1,5,2,7.8,90,3,4,7,10,0
11,68,2,5,2,10.8,70,2,16,5,13,0
11,67,0,5,0,5.9,72,2,13,2,16,0
11,66,0,5,0,5.7,73,2,13,2,17,0
13,73,0,6,0,9,98,1,23,2,6,0
13,74,0,6,0,9.8,99,1,23,2,7,0
13,74,0,6,0,9.9,99,1,23,2,7,0
9,66,0,1,0,2.8,95,3,3,6,5,0
9,66,0,1,0,2.5,96,3,3,6,6,0
14,77,0,1,1,11.4,98,1,23,2,13,1
14,77,0,1,1,11.4,98,1,23,2,13,1
11,71,2,1,0,5.1,82,1,14,7,17,0
11,70,2,1,0,4.7,84,1,14,7,17,0
12,72,0,1,1,6.7,97,1,20,6,9,0
12,73,1,1,0,7.9,97,1,20,6,11,0
11,68,2,5,2,10.9,65,2,16,5,12,1
11,76,0,1,0,9.5,98,1,15,1,7,0
11,76,0,1,0,9.7,98,1,15,1,7,0
9,73,0,6,1,4.9,94,3,3,6,15,0
6,54,0,7,0,-4.1,81,3,1,4,8,0
6,54,0,1,1,-3.9,80,3,1,4,9,0
6,54,0,1,1,-3.8,79,3,1,4,9,0
9,60,1,0,1,6,51,2,7,3,13,1
11,67,2,4,1,6.5,84,2,13,2,13,0
6,53,0,1,0,-4.2,82,3,1,4,7,0
9,52,0,0,0,-5.4,87,2,28,3,3,0
10,68,2,5,0,1.9,73,2,6,2,20,1
10,67,2,5,0,1.9,74,2,6,2,20,0
10,68,2,7,0,1.5,89,2,6,2,23,1
10,68,2,4,0,1.4,89,2,6,2,23,1
10,67,0,4,0,1.7,79,2,6,2,21,0
10,66,2,4,0,1.5,84,2,6,2,22,0
10,67,0,5,0,1.1,90,2,7,3,0,0
10,65,0,5,0,1.1,89,2,7,3,1,0
13,73,0,5,1,11.1,85,3,15,4,16,0
12,71,2,1,1,8.3,84,1,30,2,14,1
12,71,2,4,1,8.2,85,1,30,2,14,0
11,70,1,5,1,8.5,79,3,4,7,16,0
12,70,0,5,1,8.7,83,3,4,7,16,1
11,70,0,5,1,8.3,85,3,4,7,16,0
11,68,2,0,0,2.2,79,2,9,5,21,1
6,163,2,5,0,5.9,97,3,5,1,23,1
8,51,0,5,1,-4.4,81,2,28,3,8,0
8,52,0,5,1,-4.2,80,2,28,3,8,0
10,64,0,0,0,2.4,70,2,23,5,18,0
10,67,2,0,0,1.6,74,2,23,5,19,1
11,66,2,5,0,0.8,76,2,23,5,21,1
11,65,0,5,0,0.8,77,2,23,5,21,0
13,71,2,5,1,8,80,1,26,5,12,0
10,63,0,1,0,3.9,78,2,14,3,5,0
9,68,0,5,0,5.8,78,2,14,3,7,0
10,68,0,5,0,5.9,79,2,14,3,7,0
10,68,0,5,0,5.9,78,2,14,3,7,0
10,69,0,4,1,6.2,74,2,14,3,8,0
6,54,0,1,1,-3.7,79,3,1,4,10,0
14,74,2,5,3,11.3,85,3,15,4,13,1
10,58,0,5,0,0.6,79,2,23,5,23,1
11,67,2,5,2,5.3,71,2,9,5,12,1
11,67,1,5,2,5.4,68,2,9,5,12,1
11,67,2,5,2,5.5,67,2,9,5,12,0
12,72,0,1,0,7,97,3,5,1,20,0
13,72,0,4,0,6.9,97,3,5,1,21,0
13,72,2,4,0,6.8,97,3,5,1,21,1
13,72,2,4,0,6.7,97,3,5,1,21,0
13,71,2,4,0,6.3,97,3,5,1,22,1
14,72,0,4,1,9.7,72,1,22,1,14,1
14,73,1,5,1,9.6,75,1,22,1,15,0
13,72,0,5,1,9.6,74,1,22,1,15,0
9,59,0,0,0,3.3,59,2,7,3,17,0
10,63,0,0,0,2.7,64,2,7,3,18,0
15,78,0,1,0,10.9,93,1,23,2,23,0
15,76,0,1,0,11,94,1,23,2,23,1
15,76,0,1,0,11.2,95,1,24,3,1,0
15,76,0,1,0,11,97,1,24,3,3,0
13,86,0,5,0,2.5,97,1,6,6,8,0
13,86,0,5,0,2.4,97,1,6,6,8,0
13,86,0,5,0,2.3,97,1,6,6,8,0
13,86,0,5,1,2.6,96,1,6,6,9,0
13,72,0,5,0,7.4,97,3,16,5,6,0
13,72,0,5,1,7.3,97,3,16,5,6,0
12,69,2,5,0,7,92,3,4,7,22,0
12,69,2,5,0,6.6,87,3,4,7,23,1
12,69,2,5,0,6.5,87,3,4,7,23,1
12,69,0,5,0,6.6,91,3,5,1,0,1
12,69,0,5,0,6.6,92,3,5,1,0,0
12,68,0,0,0,6.9,90,3,5,1,1,0
12,63,2,5,1,6.3,67,2,11,7,12,1
13,66,2,5,2,6,68,2,11,7,12,0
12,62,2,0,2,6.9,62,2,11,7,13,1
12,63,2,0,2,7.1,61,2,11,7,13,1
12,62,1,0,2,7.4,62,2,11,7,13,1
11,71,0,1,0,5.2,83,1,14,7,18,0
11,72,0,1,0,5.3,83,1,14,7,18,0
11,72,0,1,0,5.8,82,1,14,7,19,0
11,72,0,1,0,6,82,1,14,7,19,0
12,67,0,5,0,5,98,3,4,7,6,0
12,67,0,5,1,5.6,98,3,4,7,7,0
12,67,0,5,1,5.7,97,3,4,7,7,0
11,72,2,1,0,7.1,83,1,14,7,23,0
11,73,2,1,0,7.1,84,1,14,7,23,0
11,72,2,1,0,7.2,85,1,14,7,23,0
12,76,2,6,0,10.5,99,1,21,7,17,1
12,78,0,1,0,10.9,99,1,21,7,19,1
12,78,2,1,0,10.8,99,1,21,7,20,1
12,79,2,1,0,10.8,99,1,21,7,20,1
11,68,2,5,1,9.4,67,2,16,5,15,0
11,68,2,5,1,9.5,77,2,16,5,16,0
11,68,0,5,0,6.5,85,2,16,5,17,0
11,69,0,5,0,6.6,90,2,16,5,18,0
12,73,1,1,2,8,95,1,20,6,11,0
12,75,2,1,2,8.4,96,1,20,6,13,0
12,75,0,1,1,8.9,95,1,20,6,13,0
12,75,0,1,1,8.8,96,1,20,6,14,0
12,76,0,1,1,8.8,96,1,20,6,14,0
9,67,0,5,0,5.7,77,2,14,3,7,0
10,68,0,4,0,6,77,2,14,3,8,0
11,75,2,4,0,6.4,90,1,12,5,19,0
11,75,2,1,0,6.8,90,1,12,5,20,1
11,75,2,1,0,7,89,1,12,5,21,1
12,77,2,1,0,7.1,86,1,12,5,22,1
15,79,2,5,1,9.8,69,1,5,5,13,0
15,78,0,5,1,8.9,70,1,5,5,14,0
14,79,0,5,1,9,72,1,5,5,14,0
6,54,1,1,1,-3.8,83,3,1,4,9,0
8,56,0,0,0,-4.8,87,2,27,2,22,0
8,52,0,0,0,-5.2,88,2,28,3,0,0
8,52,2,0,0,-5.2,88,2,28,3,0,1
9,53,2,0,0,-5.7,88,2,28,3,2,0
16,76,2,5,0,4.6,89,1,6,6,15,0
15,78,2,4,0,4.6,89,1,6,6,16,0
17,75,2,1,0,4.9,87,1,6,6,18,0
15,79,2,4,0,5.3,85,1,6,6,19,0
15,79,2,1,0,5.3,86,1,6,6,19,0
10,56,0,5,0,-0.3,91,2,8,4,4,0
12,72,2,1,0,9.1,98,2,10,6,17,1
12,73,2,1,0,9.3,98,2,10,6,18,1
14,73,0,0,0,3.6,97,1,29,1,23,0
12,67,0,0,0,3.1,91,2,16,5,2,0
12,67,0,0,0,3,92,2,16,5,3,0
12,67,0,0,0,3.1,91,2,16,5,4,0
9,72,1,6,1,4.8,94,3,3,6,15,0
10,72,0,1,1,4.8,95,3,3,6,16,0
10,72,0,1,0,4.4,96,3,3,6,17,0
13,74,2,5,2,10.4,88,3,15,4,14,0
12,70,0,4,1,6.6,94,3,5,1,12,0
11,67,0,0,1,3,92,2,16,5,8,0
9,59,0,0,0,4.5,57,2,24,6,18,0
9,59,0,0,0,4.2,58,2,24,6,18,0
9,60,0,0,0,3.8,59,2,24,6,18,0
9,61,0,0,0,3.4,59,2,24,6,18,0
10,60,2,0,0,2.9,60,2,24,6,19,1
10,62,2,0,0,2.6,60,2,24,6,19,1
10,64,2,0,0,2.4,61,2,24,6,20,1
10,63,2,0,0,1.9,63,2,24,6,20,1
10,60,2,0,0,1.3,68,2,24,6,21,1
11,64,2,0,0,0.7,78,2,22,4,21,0
11,63,2,0,0,0,78,2,22,4,22,1
11,62,2,0,0,0,78,2,22,4,22,0
11,59,0,0,0,0,76,2,22,4,23,0
11,55,0,0,0,-0.3,82,2,23,5,0,0
14,77,1,5,1,10.3,78,1,22,1,12,1
13,73,2,5,1,11,75,1,22,1,13,0
14,70,1,4,1,10,73,1,22,1,14,1
12,62,2,5,1,6.2,66,2,11,7,13,0
12,62,2,5,1,6.7,65,2,11,7,13,1
16,79,2,5,1,8.6,73,1,5,5,11,0
17,73,2,5,1,8.7,71,1,5,5,12,0
17,75,2,5,1,9.6,69,1,5,5,12,1
13,74,0,4,0,9.8,98,2,10,6,23,1
12,62,2,5,1,6.5,64,2,11,7,13,1
11,59,2,5,1,6.1,57,2,11,7,14,0
15,76,0,1,0,11.1,94,1,24,3,0,1
9,63,0,7,1,-0.5,85,3,2,5,8,0
8,55,2,0,0,-1.7,73,2,27,2,19,0
8,55,0,0,0,-3.2,86,2,27,2,20,0
8,56,0,0,0,-3.8,85,2,27,2,21,0
12,67,1,0,1,5,76,2,11,7,9,0
12,67,1,0,1,5.6,72,2,11,7,10,0
11,75,2,4,0,7,89,1,12,5,21,1
11,75,2,1,0,7.1,86,1,12,5,22,1
12,74,2,1,0,6.8,84,1,12,5,23,1
13,72,2,4,0,7.9,96,3,16,5,1,0
13,72,2,4,0,8,95,3,16,5,1,0
8,52,1,4,2,-0.3,38,2,28,3,13,0
8,52,2,5,2,-0.3,37,2,28,3,13,0
14,76,0,1,1,11.2,99,1,23,2,10,0
14,76,0,1,1,11.3,98,1,23,2,11,0
14,75,0,1,1,11.3,98,1,23,2,11,0
13,78,0,4,0,10.5,94,1,28,7,19,0
14,78,0,4,0,10.5,94,1,28,7,19,0
14,78,0,1,0,10.3,95,1,28,7,20,1
14,78,0,1,0,10.1,95,1,28,7,20,1
14,76,0,1,0,9.8,95,1,28,7,22,0
14,77,0,1,0,9.8,95,1,28,7,23,1
12,67,0,0,1,3.7,80,2,11,7,8,0
13,86,0,5,1,2.6,96,1,6,6,9,0
14,83,2,4,1,3.1,95,1,6,6,10,0
15,78,2,4,0,3.4,98,1,6,6,11,0
15,78,2,4,1,4.3,89,1,6,6,13,0
15,79,2,4,1,4.4,89,1,6,6,13,0
11,67,0,0,0,5,64,2,22,4,17,1
11,67,2,0,0,4,67,2,22,4,18,1
11,66,2,0,0,1.8,72,2,22,4,20,0
11,66,2,0,0,1.8,71,2,22,4,20,1
14,75,0,1,0,9.8,93,1,29,1,2,0
14,75,0,1,0,9.8,93,1,29,1,2,0
14,75,0,1,0,10,92,1,29,1,4,0
14,75,0,1,0,9.9,91,1,29,1,5,0
11,63,0,0,0,3.9,74,2,13,2,19,1
11,66,2,0,0,3.3,76,2,13,2,20,1
11,63,2,0,0,3.1,77,2,13,2,20,1
11,66,2,0,0,3,78,2,13,2,20,0
11,65,2,0,0,1.8,82,2,13,2,22,1
9,65,2,5,0,1.8,75,2,6,2,20,1
10,67,0,4,0,1.7,81,2,6,2,21,1
10,67,2,4,0,1.5,86,2,6,2,23,0
10,67,0,5,0,1.1,90,2,7,3,0,0
10,65,0,5,0,1.1,89,2,7,3,0,0
10,64,0,5,0,1.4,87,2,7,3,1,0
13,67,1,5,1,8.4,83,3,6,2,10,0
8,52,1,4,1,0.7,76,2,27,2,14,0
8,52,0,4,1,0,69,2,27,2,14,0
8,52,2,7,1,0.8,55,2,27,2,15,1
8,53,1,5,0,1.2,66,2,27,2,15,0
11,67,1,5,1,7.1,70,2,13,2,15,0
11,67,0,5,0,5.8,75,2,13,2,16,0
14,67,0,5,0,2.4,97,1,27,6,2,0
9,67,1,5,0,2,68,2,6,2,18,1
10,67,0,1,0,1.7,78,2,6,2,21,0
13,67,2,5,2,8.7,80,3,6,2,12,0
9,69,0,6,1,4.8,91,3,3,6,14,0
9,69,0,6,1,4.8,91,3,3,6,14,0
10,72,0,1,1,4.7,95,3,3,6,16,0
10,71,2,4,0,4.2,97,3,3,6,18,1
10,71,2,4,0,4.2,97,3,3,6,18,1
12,73,0,0,0,8,93,2,15,4,6,0
12,62,0,5,1,6,66,2,11,7,12,0
11,60,1,5,1,5.9,59,2,11,7,14,0
11,58,2,0,1,5.7,64,2,11,7,15,1
14,73,2,6,0,8.1,97,3,16,5,0,1
14,74,2,4,0,8,97,3,16,5,0,0
13,71,2,5,0,7.9,95,3,16,5,2,0
12,71,0,6,0,5.2,99,1,21,7,9,0
12,73,0,6,1,6.7,99,1,21,7,11,0
12,69,0,2,1,0,99,1,30,2,8,0
10,69,0,6,1,5.2,95,2,14,3,13,1
10,70,0,1,1,5.3,96,2,14,3,13,0
10,70,0,4,1,5.5,96,2,14,3,14,0
10,70,0,6,1,5.7,96,2,14,3,14,0
10,70,0,6,1,5.8,97,2,14,3,14,0
10,70,0,6,1,5.9,97,2,14,3,14,0
10,71,0,6,0,6.4,98,2,14,3,16,0
11,67,0,5,1,6.2,60,2,22,4,16,0
11,67,0,5,0,5.5,62,2,22,4,17,1
8,64,2,7,0,-1.1,90,3,1,4,22,0
12,68,0,5,0,4.5,98,3,6,2,5,0
12,68,0,5,0,4.8,97,3,6,2,4,0
10,63,0,5,0,1.6,81,2,7,3,2,0
9,60,0,0,0,0.3,80,2,7,3,4,0
11,71,0,1,0,6.4,97,1,20,6,7,0
12,73,0,1,1,7.1,97,1,20,6,10,0
11,67,0,2,1,0.9,99,2,17,6,8,0
11,68,1,5,1,3,99,2,17,6,9,0
12,68,1,2,1,4.8,98,2,17,6,9,0
9,65,0,5,0,2.1,68,2,6,2,18,1
9,66,0,5,0,2,68,2,6,2,18,1
13,73,0,1,1,9.5,98,1,27,6,14,0
13,73,0,1,0,9.8,98,1,27,6,15,0
13,73,0,6,0,10.3,99,1,27,6,15,0
13,75,2,1,0,10.4,99,1,27,6,18,1
13,75,2,1,0,10.4,99,1,27,6,18,1
11,66,0,0,0,2.2,93,2,16,5,6,0
11,67,0,0,0,1.9,95,2,16,5,6,0
13,76,0,4,1,8,96,1,22,1,8,0
9,62,1,1,1,-0.7,87,3,2,5,12,0
9,62,0,7,0,-0.6,83,3,2,5,7,0
9,63,0,7,1,-0.5,86,3,2,5,8,0
11,70,1,5,1,9.4,87,3,4,7,15,1
11,70,2,5,1,8.7,83,3,4,7,16,0
15,76,0,1,0,11.2,94,1,24,3,0,0
13,77,0,4,0,10.6,96,1,28,7,16,0
13,68,0,0,1,6.5,73,1,19,5,11,1
8,48,0,5,0,-2.8,51,2,28,3,18,0
7,48,0,4,0,-2.9,53,2,28,3,18,0
7,48,0,5,0,-3,54,2,28,3,19,1
8,49,0,5,0,-3.5,62,2,28,3,20,0
8,49,0,4,0,-3.6,63,2,28,3,21,0
8,49,0,4,0,-3.6,63,2,28,3,21,0
8,48,0,4,0,-3.4,67,2,28,3,21,1
11,68,2,5,1,10.4,66,2,16,5,14,0
11,68,2,5,1,9.7,74,2,16,5,16,0
10,61,2,0,0,2.8,60,2,24,6,19,1
10,63,2,0,0,2.2,62,2,24,6,20,1
11,60,2,0,0,1.7,66,2,24,6,21,1
10,59,2,0,0,1.6,66,2,24,6,21,0
10,57,2,0,0,1.3,69,2,24,6,22,0
14,72,0,0,0,3,97,1,30,2,0,0
16,78,2,4,0,5.3,86,1,6,6,19,0
15,80,2,4,0,5.5,73,1,6,6,19,0
15,85,2,4,0,4.8,84,1,6,6,20,0
15,81,0,5,0,3.5,81,1,6,6,23,0
15,81,0,5,0,3.5,82,1,6,6,23,1
14,82,0,5,0,3.2,82,1,7,7,0,0
14,82,0,0,0,2.8,83,1,7,7,1,0
14,79,2,4,0,4.7,89,1,6,6,16,0
16,81,2,4,0,4.7,88,1,6,6,18,0
15,85,2,4,0,4.9,84,1,6,6,20,0
15,85,2,5,0,4.9,84,1,6,6,20,1
16,82,2,4,0,4.7,84,1,6,6,20,0
16,80,2,4,0,4.6,84,1,6,6,20,0
15,81,0,0,0,4,86,1,6,6,22,1
12,68,0,5,0,-0.1,99,1,30,2,6,0
12,68,0,5,0,-0.4,99,1,30,2,7,0
11,72,0,1,1,7.3,84,1,13,6,9,0
11,74,2,4,2,8.1,84,1,13,6,11,1
10,77,0,4,1,5.3,94,1,12,5,10,1
11,75,0,4,1,5.4,94,1,12,5,10,0
10,76,0,4,1,6,93,1,12,5,10,0
11,70,0,1,0,4.4,84,1,14,7,8,0
11,70,0,1,1,4.9,81,1,14,7,10,0
11,70,1,1,1,5,80,1,14,7,10,0
10,67,1,4,1,7,81,2,8,4,10,0
10,61,0,5,0,0.8,78,2,23,5,23,0
,,2,0,2,5.4,54,2,24,6,12,1
9,59,2,0,2,5.9,55,2,24,6,12,0
9,57,2,0,2,6.4,54,2,24,6,13,0
12,74,0,1,1,8.2,96,1,20,6,12,1
12,75,1,1,1,8.4,96,1,20,6,13,1
12,76,0,1,1,8.8,96,1,20,6,14,0
12,75,0,1,1,8.8,97,1,20,6,14,1
11,67,0,5,2,6.8,94,3,4,7,9,0
11,67,0,5,2,7.4,91,3,4,7,9,0
11,67,1,5,2,7.6,91,3,4,7,9,0
13,74,0,4,0,9.3,94,1,23,2,3,0
13,74,0,1,0,9.3,94,1,23,2,3,0
13,73,0,6,0,9.4,95,1,23,2,5,0
12,70,0,5,1,5.9,98,3,5,1,8,0
12,70,0,5,1,6.1,97,3,5,1,9,0
12,62,0,5,1,7.1,59,2,11,7,14,0
11,61,0,5,1,6.1,59,2,11,7,14,0
11,58,2,0,1,5.2,64,2,11,7,16,1
11,56,0,5,0,4.7,65,2,11,7,16,1
15,79,2,5,1,9.6,68,1,5,5,13,1
15,78,2,5,1,9.5,68,1,5,5,13,1
15,79,2,5,1,9.4,69,1,5,5,13,0
15,78,2,5,1,8.9,70,1,5,5,14,0
12,70,0,6,1,6.4,95,3,5,1,13,1
12,70,0,6,1,6.4,96,3,5,1,13,1
12,70,0,6,1,6.4,96,3,5,1,14,1
12,73,0,4,0,8.3,94,2,15,4,6,0
12,73,0,0,0,8.1,93,2,15,4,6,0
12,73,0,0,0,7.9,92,2,15,4,6,0
12,73,0,0,0,7.9,92,2,15,4,7,0
12,73,0,0,0,7.9,92,2,15,4,7,0
12,73,0,0,0,7.8,91,2,15,4,7,0
12,70,0,5,1,8.5,84,3,6,2,16,1
12,69,2,0,1,2.4,98,1,30,2,10,0
13,72,0,5,0,7.5,96,3,16,5,5,0
10,64,2,0,0,2.4,67,2,7,3,19,0
10,67,2,0,0,2,70,2,7,3,20,1
10,69,0,6,1,4.6,86,2,14,3,9,0
10,69,0,6,1,4.5,89,2,14,3,10,0
9,59,0,0,0,4,60,2,24,6,18,0
9,61,0,0,0,2.9,59,2,24,6,19,0
10,63,2,0,0,2.4,61,2,24,6,20,1
10,64,2,0,0,2.2,61,2,24,6,20,1
10,62,2,0,0,2.2,62,2,24,6,20,1
10,60,2,0,0,1.4,67,2,24,6,21,1
10,60,2,0,0,1.3,67,2,24,6,21,0
10,56,2,0,0,1.3,69,2,24,6,21,0
10,58,2,0,0,1.3,70,2,24,6,22,0
13,70,0,0,0,2.3,97,1,30,2,1,0
13,69,0,0,0,1.5,98,1,30,2,2,0
13,68,0,0,0,0.9,99,1,30,2,3,0
13,68,0,0,0,0.9,99,1,30,2,3,0
13,67,0,0,0,0.6,99,1,30,2,4,0
12,67,1,6,1,5.1,96,2,13,2,11,1
14,74,0,6,0,8.4,91,3,15,4,20,0
8,51,1,5,1,0.9,60,2,27,2,11,1
8,51,1,5,1,0.9,61,2,27,2,12,0
14,75,0,1,0,9.9,91,1,29,1,3,0
14,75,0,1,0,10,91,1,29,1,4,0
14,75,0,1,0,10,92,1,29,1,4,0
11,70,0,6,0,6.1,96,1,20,6,6,0
11,70,0,6,0,6.1,96,1,20,6,6,0
11,71,0,1,0,6.4,98,1,20,6,7,0
11,63,1,0,1,4,76,2,9,5,9,1
11,67,2,5,1,4.5,78,2,9,5,10,0
11,67,0,6,1,4.4,80,2,9,5,10,1
11,67,0,6,1,4.2,79,2,9,5,11,0
11,66,2,5,2,4.4,73,2,9,5,11,0
8,53,0,5,0,-1,71,2,27,2,17,0
8,53,0,5,0,-0.9,70,2,27,2,18,0
8,54,0,5,0,-0.9,70,2,27,2,18,0
8,56,0,0,0,-3.9,84,2,27,2,21,0
8,56,0,0,0,-4.1,84,2,27,2,21,0
8,55,0,0,0,-4.1,84,2,27,2,22,0
8,55,0,0,0,-4.1,84,2,27,2,22,0
14,75,0,1,0,10,89,1,29,1,8,0
14,79,0,1,0,11.5,97,1,24,3,7,0
12,70,0,6,0,6.1,97,3,5,1,15,0
11,73,0,1,0,9,90,1,15,1,2,0
11,73,0,1,0,9.1,92,1,15,1,3,0
11,73,0,6,0,8.9,93,1,15,1,3,0
11,74,0,6,0,8.5,96,1,15,1,4,0
11,74,0,6,0,8.5,96,1,15,1,5,0
8,49,0,0,0,-6,92,2,28,3,6,0
8,49,0,0,0,-6,92,2,28,3,6,0
10,69,0,6,1,7,92,2,8,4,14,0
10,57,0,0,0,-1.8,91,2,23,5,6,0
11,67,0,0,0,2.8,91,2,16,5,4,0
11,67,0,0,0,2.7,92,2,16,5,5,0
12,72,2,1,0,6.9,97,3,5,1,20,0
12,72,0,1,0,6.9,97,3,5,1,20,0
13,72,2,4,0,6.7,97,3,5,1,21,1
12,73,2,4,0,6.6,97,3,5,1,21,1
13,71,2,4,0,6.4,97,3,5,1,21,1
12,82,1,4,1,11.2,91,1,15,1,12,0
14,73,0,0,0,4,96,1,29,1,23,1
12,68,0,2,1,3.1,99,3,6,2,7,0
12,68,0,2,0,3.5,99,3,6,2,7,0
12,68,0,0,0,3.6,87,1,19,5,19,0
12,70,0,0,0,3.7,87,1,19,5,20,0
11,75,2,1,0,8.4,99,2,14,3,20,0
12,75,2,4,0,8.7,99,2,14,3,21,1
12,75,0,1,0,9.6,99,2,14,3,22,1
12,76,0,4,0,9.9,99,2,14,3,22,0
13,72,0,4,0,6.2,85,1,26,5,20,1
11,66,0,0,0,1.3,85,2,13,2,23,0
10,64,0,0,0,-1.2,95,2,14,3,1,0
10,62,0,0,0,-2,97,2,14,3,2,0
10,59,0,0,0,-2,97,2,14,3,2,0
12,83,2,4,1,11.5,92,1,15,1,13,0
7,62,2,7,0,-3.1,93,3,1,4,18,1
8,63,2,7,0,-3,92,3,1,4,18,1
8,64,2,7,0,-2.2,91,3,1,4,19,0
11,71,0,1,0,5.4,88,1,14,7,2,0
11,73,2,1,0,6.6,81,1,14,7,20,0
11,74,2,1,0,6.7,81,1,14,7,21,1
11,73,0,1,0,6.8,82,1,14,7,21,0
11,67,2,0,0,-0.2,89,2,10,6,0,1
11,67,2,0,0,0.2,87,2,10,6,1,0
11,66,0,0,0,0.2,89,2,10,6,1,1
14,73,1,1,0,8,96,3,15,4,21,0
9,59,1,0,1,6.7,47,2,7,3,14,0
12,70,0,1,0,6.4,89,2,16,5,23,0
12,69,0,4,0,6.5,89,2,17,6,0,0
12,70,0,1,1,6.5,95,3,5,1,17,1
12,70,0,1,0,6.6,95,3,5,1,17,1
12,71,0,4,0,7,96,3,5,1,19,0
12,73,0,1,0,7,97,3,5,1,20,1
14,69,0,6,0,8.1,91,1,27,6,8,0
14,70,0,6,1,8.3,92,1,27,6,8,0
14,70,0,6,1,8.4,93,1,27,6,9,0
8,52,2,5,1,-0.4,39,2,28,3,15,0
7,47,0,5,0,-2.9,52,2,28,3,18,0
14,79,0,6,0,4.5,96,1,5,5,17,0
14,79,2,6,0,4.7,94,1,5,5,18,0
16,81,2,1,0,4.9,95,1,5,5,19,0
8,52,1,4,2,-0.4,50,2,28,3,12,0
11,70,0,4,0,4.3,84,1,14,7,9,0
11,70,0,4,0,4.3,84,1,14,7,9,0
11,70,0,1,1,4.5,83,1,14,7,9,0
11,70,1,1,1,5.3,80,1,14,7,11,0
9,62,0,1,0,-0.8,92,3,2,5,17,0
9,63,0,1,0,-0.7,93,3,2,5,17,0
9,63,0,1,0,-0.5,94,3,2,5,19,0
9,64,0,1,0,-0.5,94,3,2,5,19,0
9,64,0,1,0,-0.5,94,3,2,5,19,0
9,64,0,4,0,-0.4,94,3,2,5,19,0
9,63,0,4,0,-0.4,94,3,2,5,19,0
9,64,0,4,0,-0.3,94,3,2,5,20,0
13,75,0,6,0,10.1,99,1,23,2,8,0
14,75,0,6,0,10.4,99,1,23,2,8,0
